0.2  0.0438242  6.48522e-05  0.201272  0.0002287 0.217761  0.000225952  0.340634  0.000181072  0.857795  8.25298e-05 0.00108144  3.21118e-06 1.3574  0.00104467 1.00409  0.00264442  1.28828  0.00260031
0.4  0.0403004  7.81843e-05  0.184782  0.000383666 0.218287  0.000221755  0.332906  0.000255399  0.857996  8.25848e-05 0.00110694  2.90836e-06 1.40212  0.00286201 0.893721  0.00224828  1.18931  0.00305757
0.6  0.0373699  8.58986e-05  0.171542  0.000446376 0.218146  0.000224216  0.326864  0.000292807  0.857774  7.89522e-05 0.001115  2.73284e-06 1.46223  0.00389632 0.836524  0.00199722  1.12328  0.00319779
0.8  0.0350329  9.31311e-05  0.160977  0.000477711 0.217946  0.000211717  0.321833  0.000306072  0.857945  7.93435e-05 0.00111457  2.48455e-06 1.5295  0.00498263 0.796494  0.00178379  1.07466  0.00306746
1  0.0330576  9.60384e-05  0.152003  0.000506717 0.217921  0.00022045  0.317652  0.000338264  0.857922  7.9105e-05 0.00111388  2.40317e-06 1.59532  0.00548516 0.770123  0.00167747  1.03773  0.00318744
1.2  0.0313679  9.66205e-05  0.144299  0.000500515 0.217791  0.000215411  0.313911  0.000317932  0.857923  7.73805e-05 0.00111083  2.0751e-06 1.65513  0.00588481 0.747082  0.00144622  1.00591  0.00292536
1.4  0.0301054  9.7351e-05  0.138473  0.000510665 0.217894  0.000215811  0.310652  0.000345106  0.8579  7.95463e-05 0.00110714  2.0311e-06 1.70654  0.00620221 0.730393  0.00146306  0.980135  0.00304467
1.6  0.0285801  0.000102141  0.131446  0.000526937 0.217948  0.000218662  0.307064  0.000348253  0.857909  7.81494e-05 0.0011072  1.97304e-06 1.78281  0.00685844 0.712971  0.0013301  0.952983  0.00289409
1.8  0.0275422  0.000100019  0.126612  0.00051896 0.218081  0.000217198  0.304207  0.000348054  0.85791  7.96088e-05 0.00110361  1.80701e-06 1.81444  0.00641599 0.699808  0.00128521  0.931368  0.00287017
2  0.0267438  9.60137e-05  0.123008  0.000500007 0.217977  0.000219132  0.301882  0.00036114  0.857897  8.01195e-05 0.00109813  1.78108e-06 1.8499  0.00668899 0.687847  0.00121795  0.915272  0.00284002
2.2  0.0257173  9.73548e-05  0.118459  0.000502071 0.21764  0.00021656  0.299662  0.000347024  0.857932  7.72104e-05 0.00109346  1.63545e-06 1.9065  0.00666127 0.678508  0.00117677  0.901304  0.00274585
2.4  0.0250497  9.64385e-05  0.115161  0.000501189 0.218121  0.000217702  0.296967  0.00036837  0.857928  7.95868e-05 0.00109182  1.64232e-06 1.93454  0.0067427 0.668958  0.00119796  0.882029  0.00280202
2.6  0.0241753  9.40601e-05  0.111259  0.000484999 0.217874  0.000220015  0.295048  0.000353822  0.857912  7.80195e-05 0.00108774  1.57454e-06 1.97947  0.00712725 0.660828  0.00110311  0.870714  0.00262805
2.8  0.023641  9.16921e-05  0.108802  0.000476655 0.217888  0.000213244  0.292913  0.000357686  0.857834  7.99728e-05 0.00108396  1.50565e-06 1.99686  0.00671473 0.650021  0.00111055  0.856549  0.00265462
3  0.0229901  9.53718e-05  0.105744  0.000488498 0.218043  0.000219967  0.291022  0.00036841  0.857961  7.84679e-05 0.0010799  1.52601e-06 2.03791  0.00741442 0.64559  0.0010744  0.845833  0.00260844
3.2  0.0224019  9.2128e-05  0.103146  0.000474567 0.217807  0.00021721  0.289478  0.000354953  0.857897  7.79142e-05 0.00107636  1.39779e-06 2.06799  0.00699982 0.638894  0.00104761  0.836717  0.00255591
3.4  0.021896  9.24754e-05  0.100692  0.000476092 0.218124  0.000220775  0.287205  0.000376083  0.857894  8.13184e-05 0.0010744  1.45202e-06 2.09581  0.00721578 0.630665  0.00103963  0.822556  0.00261827
3.6  0.0213897  8.92023e-05  0.0984797  0.00045651 0.217797  0.000214519  0.286105  0.000344347  0.857937  7.7178e-05 0.00106929  1.30586e-06 2.12756  0.00746874 0.627528  0.000993748  0.816821  0.00238667
3.8  0.0210899  8.91732e-05  0.0970928  0.000459186 0.217868  0.000215722  0.284786  0.000369752  0.8579  8.0033e-05 0.00106471  1.34644e-06 2.13634  0.00701792 0.622851  0.00104231  0.809301  0.00255411
4  0.0204811  9.05036e-05  0.0942342  0.000461128 0.218001  0.000218175  0.282765  0.000364924  0.857918  7.79873e-05 0.00106341  1.36232e-06 2.17645  0.00754279 0.616096  0.00096988  0.79809  0.00243642
4.2  0.0200725  8.83039e-05  0.0923632  0.000451946 0.217993  0.000216938  0.281266  0.000356729  0.857899  7.96347e-05 0.00106073  1.25548e-06 2.19497  0.00732767 0.610042  0.000979686  0.790085  0.00238683
4.4  0.0197946  8.67137e-05  0.0910975  0.00044567 0.217994  0.000220477  0.280313  0.000372964  0.857906  8.03408e-05 0.00105556  1.29251e-06 2.21319  0.00746355 0.609854  0.000950919  0.784293  0.00243286
4.6  0.0193671  8.7574e-05  0.0892624  0.000446 0.217623  0.000216453  0.279377  0.000352516  0.857934  7.72366e-05 0.00105209  1.19434e-06 2.24652  0.00753537 0.604827  0.000950369  0.780771  0.00233064
4.8  0.0191224  8.66008e-05  0.0879282  0.000443133 0.21818  0.000217191  0.277315  0.000372506  0.857929  7.9441e-05 0.00105066  1.22079e-06 2.25025  0.00750304 0.598196  0.000965061  0.768658  0.00242314
