0  0.0331826  9.14114e-05  0.15252  0.000481287 0.217952  0.000215153  0.317803  0.000316513  0.857838  8.0509e-05 0.00111275  2.23748e-06 1.58516  0.00527531 0.770551  0.0015881  1.03797  0.00306368
0.01  0.0326008  8.58817e-05  0.152038  0.000467389 0.214825  0.00021614  0.316005  0.000320223  0.851489  8.33638e-05 0.00111656  2.29878e-06 1.59137  0.00512809 0.76338  0.0016618  1.01802  0.00303886
0.02  0.0318315  8.51871e-05  0.150157  0.000463619 0.212369  0.000210667  0.313416  0.000314739  0.845103  8.08401e-05 0.00112454  2.20514e-06 1.59548  0.00504168 0.756644  0.00159925  0.993283  0.00287318
0.03  0.0312411  8.17577e-05  0.149029  0.000442692 0.209964  0.000213266  0.31059  0.000310695  0.838791  8.19218e-05 0.00113614  2.19106e-06 1.59552  0.00493381 0.744117  0.00157057  0.970404  0.00277235
0.04  0.0305425  8.08054e-05  0.147665  0.000452528 0.207221  0.000214777  0.30835  0.000315587  0.832322  8.62195e-05 0.00114465  2.28749e-06 1.60214  0.0050915 0.73761  0.00159632  0.954766  0.00277048
0.05  0.0300241  7.63856e-05  0.14721  0.000436931 0.204325  0.00020822  0.306536  0.000314139  0.825936  8.28727e-05 0.00114788  2.22917e-06 1.59272  0.00454168 0.733701  0.00161819  0.943092  0.00273745
0.06  0.0293805  6.78745e-05  0.146277  0.000393571 0.201151  0.000191233  0.30464  0.000284461  0.819272  8.38496e-05 0.00115694  2.08859e-06 1.60074  0.0044702 0.726882  0.00147665  0.932905  0.00247382
0.07  0.0287592  6.81238e-05  0.14502  0.000399027 0.198627  0.000194844  0.302346  0.000290199  0.812845  8.39874e-05 0.00116547  2.17443e-06 1.60554  0.0044544 0.721809  0.00156413  0.918638  0.00247145
0.08  0.0279896  7.10771e-05  0.142937  0.000415237 0.196135  0.000194229  0.299417  0.000301457  0.806303  8.69807e-05 0.0011805  2.15787e-06 1.60832  0.00428084 0.712809  0.0015334  0.901221  0.00250322
0.09  0.0274304  6.11089e-05  0.142191  0.000376009 0.193231  0.000199573  0.297529  0.00030197  0.800015  8.79614e-05 0.00118708  2.20165e-06 1.61584  0.00404917 0.706998  0.00158491  0.893252  0.00250527
0.1  0.0268655  5.29198e-05  0.141343  0.000342388 0.190377  0.000198324  0.295361  0.000293256  0.793331  8.60511e-05 0.00119717  2.2404e-06 1.61626  0.00360818 0.699992  0.00162167  0.883797  0.00244124
0.11  0.0262333  5.85563e-05  0.139517  0.000373055 0.188358  0.000195863  0.292377  0.000311575  0.787085  8.95095e-05 0.0012137  2.28908e-06 1.62397  0.00339031 0.690445  0.00161228  0.867569  0.00249803
0.12  0.0255673  5.38898e-05  0.138452  0.000344596 0.184934  0.000184276  0.29089  0.000285644  0.780224  8.43094e-05 0.00122154  2.14953e-06 1.63624  0.00335471 0.688102  0.00151256  0.863596  0.00232458
0.13  0.0248958  5.07261e-05  0.136875  0.000339005 0.182177  0.000185067  0.288566  0.000292485  0.773717  8.74659e-05 0.00123236  2.22055e-06 1.64149  0.00304901 0.684005  0.00159801  0.853025  0.00235423
0.14  0.0242874  4.99405e-05  0.135508  0.000337221 0.179527  0.000187641  0.286192  0.000294045  0.767036  9.29819e-05 0.00124619  2.21176e-06 1.65194  0.00294319 0.676172  0.00157151  0.843625  0.00232498
0.15  0.0237243  4.68337e-05  0.134336  0.00031996 0.176869  0.000177978  0.284017  0.000286438  0.760415  8.60102e-05 0.00126089  2.23432e-06 1.66064  0.00292024 0.669942  0.00154923  0.835745  0.00222779
0.16  0.0231012  4.23319e-05  0.132865  0.000297642 0.174119  0.000177213  0.28161  0.000282732  0.753751  9.1091e-05 0.00127422  2.17549e-06 1.66891  0.00233221 0.663633  0.00151862  0.826314  0.0021828
0.17  0.0224808  4.02432e-05  0.131319  0.000281999 0.171404  0.000167461  0.279405  0.000264865  0.747067  8.44859e-05 0.00128881  2.1183e-06 1.68455  0.00234228 0.658626  0.00148501  0.81769  0.00204026
0.18  0.0217676  4.07809e-05  0.129032  0.000293609 0.168935  0.000166822  0.276381  0.000279144  0.740467  8.94551e-05 0.00130998  2.22939e-06 1.70024  0.00242089 0.649317  0.00153263  0.804899  0.00209517
0.19  0.0212131  3.68992e-05  0.12769  0.000270028 0.166352  0.000170189  0.274033  0.000266169  0.733942  9.36019e-05 0.00132587  2.15107e-06 1.71052  0.00205603 0.642214  0.00148283  0.797236  0.00198475
0.2  0.0206294  3.66205e-05  0.126195  0.00027601 0.163703  0.000165369  0.271812  0.000272451  0.727232  9.03912e-05 0.0013413  2.26003e-06 1.72373  0.00200857 0.638044  0.00153695  0.789459  0.00203093
