0  0.0106398  8.51602e-05  0.0507096  0.000425863 0.210557  0.000154161  0.258706  0.000459389  0.826602  0.000304927 0.00132043  3.1596e-06 2.8133  0.00769947 0.631896  0.000998836  0.705885  0.00198168
0.01  0.0116288  0.000155009  0.0569338  0.000753279 0.203266  0.000157033  0.264076  0.000415792  0.821574  0.000462186 0.0013321  6.36179e-06 2.91382  0.0211329 0.632404  0.00135604  0.744934  0.00181342
0.02  0.0119005  0.00015169  0.0588771  0.000744591 0.201268  0.00014979  0.264004  0.00039304  0.816888  0.000426137 0.00130494  5.58412e-06 2.85779  0.0204687 0.626792  0.00129007  0.740278  0.00177494
0.03  0.0116853  0.000157865  0.0584185  0.000784254 0.199094  0.000153056  0.261996  0.000415484  0.81033  0.000448575 0.0013023  5.84102e-06 2.87451  0.0219992 0.621852  0.00137046  0.727316  0.00184963
0.04  0.0122772  0.000153415  0.0621873  0.000770476 0.196677  0.000141391  0.263252  0.000393431  0.806609  0.000413729 0.0012669  4.79937e-06 2.77528  0.0199651 0.616542  0.00121751  0.730301  0.00179567
0.05  0.0122238  0.000154607  0.0625884  0.000787963 0.19464  0.000131566  0.261489  0.000397828  0.800471  0.000413155 0.00126044  4.74829e-06 2.75744  0.0204758 0.610437  0.00122224  0.719046  0.00183846
0.06  0.0123197  0.000155012  0.0638271  0.000799775 0.192414  0.000137775  0.260522  0.000410541  0.795204  0.000411377 0.00125122  4.68884e-06 2.72933  0.0206628 0.60408  0.0012332  0.714205  0.00194352
0.07  0.0124998  0.000151158  0.0655384  0.000788982 0.190175  0.00013095  0.260053  0.000386005  0.790022  0.000393549 0.00123668  4.49462e-06 2.67942  0.0201556 0.599059  0.00117219  0.71091  0.00183489
0.08  0.0126087  0.000151831  0.0669662  0.000804179 0.187753  0.000129624  0.259289  0.000387471  0.784609  0.00038691 0.00123075  4.675e-06 2.65182  0.0209657 0.593664  0.00120517  0.70708  0.00186539
0.09  0.012577  0.000146971  0.0676315  0.000787815 0.185477  0.000128144  0.257943  0.000377665  0.778811  0.000389657 0.00122711  4.94851e-06 2.62346  0.0207449 0.588178  0.00125092  0.701382  0.00178871
0.1  0.0123785  0.000152193  0.0673558  0.000823476 0.18319  0.000129992  0.256387  0.000379799  0.772672  0.000389046 0.00122742  4.85764e-06 2.62604  0.0214448 0.584113  0.00124481  0.69599  0.00180282
0.11  0.0123891  0.00015196  0.0683774  0.000836694 0.180743  0.000124978  0.255436  0.000382743  0.767053  0.0003747 0.00121961  4.18809e-06 2.59922  0.0215016 0.579272  0.00117103  0.69174  0.00186474
0.12  0.0125236  0.000140813  0.0699212  0.000785209 0.178802  0.000116529  0.254221  0.000354041  0.761797  0.000330459 0.00121131  3.47337e-06 2.54117  0.019889 0.570757  0.00108029  0.68545  0.00180443
0.13  0.0120674  0.000146972  0.0684579  0.000832292 0.17595  0.000124199  0.252426  0.000373512  0.754951  0.000360132 0.00122099  4.13149e-06 2.57991  0.0214501 0.568918  0.00115668  0.680939  0.00180247
0.14  0.0122563  0.000142647  0.0703842  0.000817036 0.173767  0.000118235  0.251336  0.000358668  0.749581  0.000343523 0.00121644  3.61737e-06 2.522  0.0208309 0.562731  0.00116413  0.676899  0.00177248
0.15  0.0122916  0.000138439  0.0715742  0.000803547 0.171384  0.000114636  0.250375  0.000346947  0.744004  0.000333007 0.00121553  3.69118e-06 2.4872  0.0206493 0.556947  0.00113513  0.675299  0.00175617
0.16  0.0121037  0.000134231  0.0714673  0.000793119 0.16917  0.000109927  0.248343  0.000357207  0.737839  0.0003239 0.00121758  3.17672e-06 2.4736  0.0198884 0.55061  0.00105302  0.667717  0.00181733
0.17  0.0119977  0.000130603  0.0718804  0.00078351 0.16677  0.000109475  0.246991  0.000344069  0.732015  0.000301972 0.00122049  2.86596e-06 2.44971  0.0193757 0.544937  0.00102816  0.664296  0.00180571
0.18  0.0118109  0.000129973  0.0718076  0.000789492 0.164296  0.000110617  0.245509  0.000336415  0.725823  0.000306959 0.00122578  2.92545e-06 2.44958  0.0200581 0.541297  0.00105708  0.660652  0.00176251
0.19  0.0116531  0.000126928  0.0718635  0.000781865 0.161976  0.000104207  0.243951  0.000325134  0.719886  0.000288754 0.00122934  2.67422e-06 2.43807  0.0198979 0.535529  0.00102563  0.657036  0.00175688
0.2  0.011751  0.00011873  0.0736019  0.000743215 0.159478  0.000105065  0.242905  0.000319675  0.71423  0.0002761 0.00123136  2.54054e-06 2.38289  0.0187051 0.52999  0.0010282  0.655803  0.0017554


