0  0.0213303  9.09238e-05  0.145885  0.000309247 0.145885  0.000309247  0.351229  3.75293e-05  0.851595  0.00012685 0.000523986  2.11427e-06 1.29912  0.000715838 1.45184  0.0010806  1.64329  0.00142017
0.05  0.0187767  8.11615e-05  0.13687  0.000294186 0.13687  0.000294186  0.337756  3.5078e-05  0.818185  0.000127408 0.000562416  2.28944e-06 1.3623  0.000751001 1.41902  0.00104384  1.40521  0.00125768
0.1  0.0163997  6.94214e-05  0.12792  0.000269414 0.12792  0.000269414  0.324035  3.05685e-05  0.783922  0.000131324 0.000611596  2.64555e-06 1.42774  0.000709371 1.38472  0.000964302  1.28417  0.00120222
0.15  0.0141079  5.49364e-05  0.118665  0.000230301 0.118665  0.000230301  0.310292  2.16812e-05  0.749767  0.000136209 0.000658639  2.64529e-06 1.50048  0.000690854 1.34975  0.000876268  1.19552  0.00103653
0.2  0.0124339  5.28765e-05  0.111383  0.000235201 0.111383  0.000235201  0.296014  2.35626e-05  0.715145  0.000158313 0.00075463  3.1557e-06 1.5749  0.00061603 1.32127  0.00104352  1.11025  0.00116743
0.25  0.0103111  4.31558e-05  0.101435  0.00021036 0.101435  0.00021036  0.281965  1.88672e-05  0.680242  0.000156135 0.000800067  3.28747e-06 1.65989  0.000737736 1.2843  0.000853226  1.05143  0.00106247
0.3  0.00858198  3.39294e-05  0.0925503  0.000181383 0.0925503  0.000181383  0.267458  2.04505e-05  0.644542  0.000142872 0.000891649  3.55205e-06 1.752  0.000688919 1.24989  0.000712815  0.992314  0.000985381
0.35  0.00702802  2.62312e-05  0.0837607  0.000156106 0.0837607  0.000156106  0.252747  2.28875e-05  0.608735  0.000146552 0.000997994  3.97011e-06 1.85277  0.000731289 1.21703  0.000665348  0.938173  0.000909793
0.4  0.00575804  2.32806e-05  0.0758058  0.000151965 0.0758058  0.000151965  0.237847  2.62529e-05  0.572903  0.000157325 0.00114109  4.88659e-06 1.96173  0.000735661 1.18658  0.000678356  0.882477  0.000963998
0.45  0.00451785  1.767e-05  0.0671519  0.000130281 0.0671519  0.000130281  0.222607  3.33022e-05  0.535949  0.000176094 0.00128838  4.90062e-06 2.08682  0.000701826 1.15345  0.00068773  0.833378  0.000902549
0.5  0.00346934  1.30846e-05  0.0588492  0.000110664 0.0588492  0.000110664  0.207135  3.83113e-05  0.49878  0.000183843 0.00149794  5.99083e-06 2.2284  0.000712719 1.12215  0.000669759  0.784303  0.000843592
0.55  0.00255465  9.8276e-06  0.050498  9.60441e-05 0.050498  9.60441e-05  0.19134  4.18692e-05  0.460802  0.00018463 0.00173641  6.81763e-06 2.39177  0.000714819 1.09018  0.000628567  0.737051  0.000830317
0.6  0.00183881  6.92116e-06  0.0428438  8.03255e-05 0.0428438  8.03255e-05  0.175445  4.6677e-05  0.423081  0.000190627 0.00209759  8.89672e-06 2.57974  0.000722217 1.06149  0.00060949  0.684706  0.000798286
0.65  0.00123579  4.43068e-06  0.0351258  6.27688e-05 0.0351258  6.27688e-05  0.159353  4.77013e-05  0.385083  0.000183901 0.0025317  1.03399e-05 2.80772  0.00069148 1.03408  0.000560658  0.634679  0.000737926
0.7  0.000768344  2.87805e-06  0.0276952  5.14413e-05 0.0276952  5.14413e-05  0.143032  5.1765e-05  0.346601  0.000185251 0.00316231  1.28518e-05 3.08669  0.000731928 1.00729  0.000519648  0.583257  0.000724021
0.75  0.000426295  1.43453e-06  0.0206326  3.4364e-05 0.0206326  3.4364e-05  0.126514  5.2443e-05  0.307752  0.00017946 0.00406845  1.56959e-05 3.43421  0.00069943 0.981854  0.000480082  0.530627  0.000627061
0.8  0.000199367  6.18544e-07  0.0141114  2.1679e-05 0.0141114  2.1679e-05  0.110015  5.47705e-05  0.269182  0.000181209 0.00542789  1.87711e-05 3.87514  0.000664589 0.959838  0.000490495  0.479891  0.00059129
0.85  7.26098e-05  2.03238e-07  0.00851702  1.18656e-05 0.00851702  1.18656e-05  0.0936887  5.74295e-05  0.231119  0.000182039 0.00781715  2.67346e-05 4.42931  0.000648776 0.942514  0.000465825  0.432343  0.000550738
0.9  1.83912e-05  4.46532e-08  0.00428694  5.17456e-06 0.00428694  5.17456e-06  0.0777114  5.59459e-05  0.193901  0.000171599 0.0126157  3.25972e-05 5.1147  0.00065003 0.933719  0.000428512  0.395009  0.000471176


