0  0.00974432  6.88729e-05  0.0665871  0.0005177 0.146904  0.000299247  0.293564  0.000564705  0.851772  0.000121113 0.000593143  1.52369e-06 2.07672  0.0112026 0.884123  0.00200158  1.01091  0.00450256
0.05  0.00948866  5.51586e-05  0.0695992  0.000455812 0.136826  0.000274303  0.284846  0.000526568  0.817994  0.000128943 0.00059033  1.31002e-06 1.92283  0.00879088 0.844844  0.00182216  0.940372  0.00407497
0.1  0.00875966  4.75102e-05  0.06879  0.000428104 0.127809  0.000259735  0.273213  0.000531616  0.7838  0.000124792 0.000606948  1.35583e-06 1.84598  0.0080084 0.801704  0.00184199  0.884081  0.00404334
0.15  0.0079934  4.2306e-05  0.0674731  0.000410362 0.118905  0.000235007  0.261743  0.000519184  0.749853  0.000133382 0.000634073  1.32584e-06 1.79092  0.00822657 0.759316  0.00182643  0.848325  0.00394567
0.2  0.00710744  3.06214e-05  0.0645819  0.000336103 0.110423  0.000230805  0.248645  0.00050356  0.715014  0.000154001 0.000675983  1.22441e-06 1.77582  0.00599962 0.712653  0.00177398  0.80719  0.00409728
0.25  0.00625141  2.23438e-05  0.0617436  0.000268288 0.10151  0.000202126  0.236952  0.000429187  0.680235  0.000147716 0.000723441  1.33105e-06 1.78866  0.00479492 0.676182  0.00168854  0.783478  0.00350717
0.3  0.00539222  1.70996e-05  0.0583592  0.000226808 0.0926149  0.000187335  0.225103  0.000404415  0.644515  0.000146375 0.0007846  1.46867e-06 1.82667  0.00349683 0.639055  0.00168425  0.764654  0.00329319
0.35  0.00451503  1.37342e-05  0.0541293  0.000204921 0.0836139  0.000169797  0.212901  0.00040118  0.608679  0.000157995 0.000857614  1.53862e-06 1.90144  0.00290387 0.604604  0.00158383  0.743069  0.00332112
0.4  0.00370761  1.07051e-05  0.0490666  0.000181825 0.0757507  0.000155506  0.198556  0.00038743  0.572935  0.000169611 0.000957486  1.59528e-06 1.9957  0.00211869 0.563778  0.00151346  0.706474  0.0032749
0.45  0.0029692  7.32186e-06  0.0445228  0.000141216 0.0668315  0.000136675  0.186411  0.000351881  0.535686  0.000185552 0.00107408  1.75263e-06 2.10548  0.00130601 0.532033  0.00143631  0.688969  0.00284723
0.5  0.00229278  5.92883e-06  0.0391294  0.000122736 0.0586987  0.00011265  0.172313  0.000311648  0.498599  0.00018537 0.00122478  1.8669e-06 2.24379  0.00116445 0.496125  0.00125793  0.652876  0.00256277
0.55  0.00172345  3.76838e-06  0.0340894  9.06415e-05 0.0506366  0.000100321  0.158502  0.000284083  0.46103  0.000194693 0.00141814  2.13328e-06 2.40348  0.000795066 0.461812  0.00120259  0.620719  0.00223981
0.6  0.00123886  2.49328e-06  0.0290412  7.27225e-05 0.0427201  7.91724e-05  0.144726  0.000259102  0.423131  0.000186238 0.00167309  2.4498e-06 2.59319  0.000625254 0.429541  0.00112073  0.587461  0.00198065
0.65  0.000843786  1.54255e-06  0.0241525  5.20079e-05 0.0349772  6.42297e-05  0.130811  0.000224494  0.384752  0.000178362 0.00201063  2.90208e-06 2.82213  0.000611457 0.397671  0.00103938  0.551709  0.00170367
0.7  0.000532932  8.07911e-07  0.019349  3.78891e-05 0.0275767  4.99194e-05  0.11677  0.000206985  0.346258  0.000182347 0.00249422  3.50209e-06 3.10148  0.000571369 0.367043  0.000989252  0.512749  0.00153013
0.75  0.000301836  4.45048e-07  0.0147069  2.52381e-05 0.0205433  3.6011e-05  0.10254  0.000180458  0.30736  0.000189353 0.00322362  4.33438e-06 3.44953  0.000611434 0.33765  0.000904137  0.47034  0.00133877
0.8  0.000148145  2.11485e-07  0.0104727  1.3504e-05 0.014153  2.1905e-05  0.0884921  0.000140207  0.269367  0.000181188 0.00438429  5.32638e-06 3.88717  0.000592361 0.311425  0.000766512  0.427028  0.00103082
0.85  5.68929e-05  7.56146e-08  0.00666877  7.00217e-06 0.00853382  1.1665e-05  0.0749352  0.00012344  0.231283  0.000175342 0.00647324  7.68809e-06 4.43953  0.000589477 0.293397  0.000701432  0.390614  0.000896642
0.9  1.54319e-05  2.22777e-08  0.00360943  2.65447e-06 0.0042752  4.91754e-06  0.0621803  9.40189e-05  0.193519  0.000158517 0.0108529  1.1552e-05 5.12384  0.000584481 0.291186  0.00063269  0.367352  0.000706868
