0 132.636 0.015 9.24108 4.63548
1 137.312 0.015625 13.9758 4.77115
2 140.289 0.02 15.3379 4.71312
3 139.379 0.018125 16.6452 4.79518
4 139.981 0.019375 13.5911 4.71121
5 138.918 0.018125 14.2274 4.75641
6 139.911 0.020625 15.4326 4.74731
7 139.157 0.015625 15.3587 4.76781
8 138.826 0.019375 16.2873 4.74226
9 139.438 0.01875 14.7984 4.74039
10 139.122 0.01875 17.0487 4.73505
11 138.207 0.015625 15.0317 4.73652
12 140.101 0.019375 14.4112 4.74422
13 139.155 0.0175 15.1555 4.74047
14 139.816 0.019375 16.3519 4.74223
15 140.581 0.01375 14.8597 4.75233
16 140.508 0.019375 13.8362 4.73899
17 141.86 0.019375 15.0781 4.76806
18 141.223 0.019375 18.7551 4.73616
19 140.864 0.016875 13.6722 4.74789
20 140.468 0.0225 16.1479 4.749
21 140.774 0.02125 15.0218 4.75985
22 141.252 0.0175 20.0477 4.7582
23 140.423 0.018125 16.7848 4.75677
24 141.697 0.01875 17.0987 4.76199
25 139.746 0.01875 14.4686 4.73464
26 138.904 0.015625 18.1191 4.73951
27 139.861 0.0175 12.6076 4.74464
28 139.036 0.018125 15.2505 4.74321
29 139.302 0.016875 14.0304 4.74322
30 139.503 0.015625 15.3687 4.7522
31 141.782 0.01625 13.6055 4.7533
32 139.933 0.01875 14.6182 4.74624
33 140.076 0.0175 15.0805 4.74864
34 139.224 0.015 16.1384 4.75082
35 139.733 0.018125 15.9408 4.75706
36 137.972 0.01875 17.7845 4.75028
37 139.342 0.016875 17.248 4.73126
38 139.221 0.014375 15.8358 4.7566
39 139.951 0.019375 14.0219 4.73113
40 140.609 0.016875 18.3862 4.75088
41 141.39 0.0175 15.4256 4.77431
42 142.251 0.01875 15.5757 4.7829
43 140.456 0.016875 13.7037 4.73923
44 141.357 0.021875 17.1744 4.77144
45 141.703 0.016875 16.4275 4.75263
46 140.654 0.02 16.2135 4.74186
47 141.325 0.02 18.2913 4.75746
48 139.909 0.014375 15.05 4.75467
49 140.004 0.016875 14.8074 4.74715
50 140.409 0.015 16.0757 4.7547
51 140.486 0.01875 14.8638 4.75694
52 140.351 0.02125 15.4479 4.75501
53 140.243 0.015 14.6737 4.73939
54 141.373 0.0175 18.4462 4.76194
55 140.06 0.01875 14.9439 4.76134
56 139.69 0.015625 14.7454 4.74041
57 138.876 0.01625 14.5807 4.74344
58 140.141 0.015625 14.5481 4.76459
59 139.985 0.01875 14.2672 4.72369
60 139.174 0.01625 14.3836 4.73331
61 138.946 0.0175 15.157 4.73517
62 140.672 0.01875 19.3281 4.74758
63 139.561 0.016875 14.9858 4.74545
64 140.993 0.01875 16.4189 4.74449
65 139.233 0.020625 15.1261 4.74885
66 139.566 0.016875 16.4443 4.7428
67 139.101 0.01875 14.1135 4.74506
68 139.148 0.01625 15.4827 4.75882
69 137.868 0.019375 13.1427 4.72249
70 140.472 0.016875 16.793 4.75949
71 138.308 0.016875 15.0112 4.73741
72 139.343 0.015 15.2174 4.75112
73 138.769 0.02 15.7718 4.73594
74 141.107 0.01875 13.426 4.75096
75 141.059 0.02 18.7424 4.7881
76 139.784 0.015 16.0297 4.7673
77 141.333 0.0175 16.6481 4.77017
78 143.614 0.0175 15.7408 4.76804
79 140.347 0.016875 14.9323 4.75426
80 142.099 0.0175 18.3585 4.76349
81 140.882 0.01625 14.4084 4.75075
82 141.462 0.018125 16.808 4.76223
83 140.984 0.021875 14.9985 4.74473
84 140.044 0.0175 15.1731 4.73773
85 140.377 0.01625 14.2232 4.75262
86 140.726 0.015625 18.4978 4.7501
87 140.773 0.02 13.9357 4.762
