0 131.493 0.01875 9.06378 4.63548
1 135.969 0.016875 14.5187 4.75834
2 138.93 0.020625 13.5385 4.71692
3 138.233 0.018125 16.3717 4.76185
4 138.435 0.0175 12.3272 4.72381
5 137.917 0.02 14.9685 4.76821
6 138.594 0.019375 15.8057 4.70643
7 138.387 0.019375 13.3088 4.74669
8 138.849 0.019375 13.668 4.73285
9 139.268 0.02125 13.3249 4.75011
10 140.431 0.019375 14.6801 4.73953
11 139.889 0.01875 15.6674 4.78915
12 140.243 0.02 15.0824 4.73186
13 139.484 0.02125 12.8439 4.76083
14 139.959 0.016875 14.1425 4.74751
15 140.537 0.016875 13.9469 4.76754
16 140.273 0.0175 12.9281 4.74157
17 140.636 0.01875 14.3476 4.77944
18 139.738 0.020625 15.5122 4.73271
19 140.886 0.0175 14.3724 4.76813
20 140.27 0.0175 15.2976 4.72851
21 140.991 0.02125 15.4449 4.77324
22 140.671 0.020625 15.2368 4.74046
23 141.823 0.015 18.1481 4.79085
24 140.801 0.021875 13.4506 4.71655
25 140.298 0.018125 14.4172 4.76291
26 139.976 0.020625 14.158 4.72765
27 140.581 0.015625 17.3842 4.79045
28 138.88 0.01875 16.6498 4.729
29 140.27 0.0175 17.2003 4.78831
30 139.107 0.0225 15.3175 4.72364
31 140.077 0.014375 14.2531 4.77445
32 138.135 0.023125 15.0278 4.70603
33 140.271 0.0175 12.7333 4.75837
34 138.362 0.015625 17.1599 4.73501
35 139.472 0.01625 12.5415 4.74679
36 137.986 0.01625 13.4704 4.72968
37 137.785 0.014375 13.9395 4.75938
38 138.192 0.01875 14.0151 4.7065
39 138.567 0.01375 16.586 4.77129
40 137.798 0.015 14.7856 4.71828
41 136.824 0.015 13.4254 4.72942
42 135.738 0.016875 12.8321 4.70434
43 136.684 0.01625 12.1525 4.72362
44 136.372 0.01625 15.4153 4.70415
45 137.194 0.018125 14.2678 4.72397
46 137.024 0.02125 14.644 4.70904
47 136.962 0.018125 11.8895 4.73697
48 137.881 0.018125 13.3065 4.72331
49 137.143 0.016875 12.359 4.73497
50 137.686 0.01875 12.7617 4.728
51 138.014 0.020625 13.55 4.73432
52 138.512 0.015625 14.2771 4.72391
53 136.946 0.015625 13.9421 4.74246
54 137.275 0.016875 12.1008 4.71919
55 137.344 0.02 15.0356 4.73162
56 135.852 0.015625 12.2501 4.71639
57 136.034 0.014375 13.5219 4.75317
58 136.904 0.01875 11.9399 4.70368
59 137.023 0.01375 14.1968 4.75344
60 138.362 0.016875 13.4548 4.72279
61 136.141 0.016875 14.719 4.73769
62 139.514 0.020625 13.5458 4.74397
63 139.995 0.019375 15.0383 4.7521
64 138.404 0.01875 15.0117 4.75198
65 139.894 0.016875 13.9731 4.7437
66 140.014 0.015 15.3243 4.75081
67 138.342 0.0175 13.2591 4.71859
68 139.845 0.015 12.3233 4.73723
69 139.062 0.01875 12.9879 4.7129
70 137.842 0.01625 11.9279 4.73976
71 136.938 0.0175 12.2217 4.70906
72 139.284 0.015 12.5241 4.71784
73 137.186 0.01875 12.6484 4.70722
74 137.077 0.019375 12.6979 4.72429
75 137.919 0.016875 13.4869 4.72305
76 137.331 0.015 14.4764 4.72504
77 137.197 0.01875 13.6326 4.72564
78 137.731 0.019375 13.3477 4.72532
79 137.937 0.01875 12.3857 4.73293
80 138.441 0.018125 14.8958 4.74136
81 138.17 0.016875 14.6787 4.72139
82 136.92 0.01375 12.547 4.72004
83 137.906 0.015 12.2217 4.71807
84 136.879 0.016875 14.506 4.73451
85 137.387 0.015625 13.655 4.69925
86 136.955 0.01625 14.6138 4.75216
87 137.936 0.016875 13.6648 4.71565
88 137.346 0.015625 14.9715 4.7333
89 137.845 0.019375 12.1422 4.71739
90 138.089 0.01625 14.3096 4.7214
91 137.566 0.018125 12.7312 4.71288
92 139.519 0.016875 13.1228 4.74686
93 139.403 0.018125 12.0218 4.72395
94 138.426 0.018125 13.3161 4.73909
95 138.166 0.02 14.0179 4.72407
96 137.669 0.02 14.7501 4.73623
97 139.313 0.01625 12.3725 4.72119
98 138.664 0.0175 13.0197 4.75074
99 138.334 0.0175 14.516 4.72205
100 139.026 0.016875 14.6845 4.74588
101 139.051 0.021875 15.0473 4.71183
102 138.429 0.016875 14.4201 4.77577
103 137.945 0.0175 13.4189 4.72723
104 138.679 0.014375 14.3949 4.74872
105 138.609 0.015 13.72 4.7131
106 138.684 0.01625 15.5451 4.7291
107 138.168 0.016875 15.131 4.7145
108 137.965 0.015625 15.1259 4.73399
109 137.371 0.018125 13.0252 4.70826
110 135.9 0.01375 13.2023 4.71255
111 137.112 0.01625 16.362 4.7004
112 137.367 0.02125 13.8313 4.74454
113 137.461 0.01625 13.8351 4.70054
114 137.653 0.015 14.9821 4.72731
115 137.671 0.01625 13.3188 4.71339
116 137.179 0.0175 19.1975 4.72412
117 137.279 0.016875 14.6148 4.71125
118 137.867 0.01625 15.1856 4.73103
119 137.746 0.016875 13.6043 4.72056
120 137.101 0.01625 13.5122 4.7284
121 137.961 0.015 13.5249 4.73151
122 137.278 0.014375 13.9445 4.71177
123 138.102 0.016875 13.3663 4.71631
124 138.037 0.016875 13.8731 4.71485
125 136.951 0.016875 13.6551 4.70214
126 136.846 0.01375 14.9259 4.72686
127 138.39 0.016875 11.8079 4.71205
128 137.163 0.019375 15.6188 4.73302
129 137.947 0.016875 15.1987 4.71834
130 138.562 0.014375 16.0586 4.74671
131 137.624 0.015625 13.4119 4.72519
132 137.554 0.01625 13.088 4.72279
133 136.843 0.016875 11.7988 4.70216
134 136.667 0.01875 16.0736 4.72397
135 137.306 0.0175 12.8492 4.69991
136 136.307 0.016875 12.724 4.7125
137 137.299 0.016875 12.3158 4.7138
138 137.891 0.015 13.1678 4.73997
139 138.107 0.019375 15.4284 4.72134
140 138.836 0.0175 15.4465 4.75922
141 138.624 0.01625 14.1446 4.72587
142 139.667 0.01625 15.8963 4.73302
143 138.235 0.019375 13.181 4.71943
144 137.997 0.019375 15.7018 4.73715
145 136.819 0.01625 14.0197 4.72198
146 138.264 0.0175 12.9677 4.72793
147 137.096 0.02 17.9467 4.72508
148 139.119 0.016875 15.7398 4.72327
149 138.249 0.0175 17.8756 4.73704
150 136.439 0.018125 13.9317 4.71252
151 137.501 0.01625 19.0368 4.7366
152 138.366 0.01375 15.6171 4.72173
153 137.877 0.01625 15.5552 4.72939
154 137.029 0.014375 14.1551 4.71731
155 137.459 0.014375 13.4615 4.71615
156 137.981 0.019375 12.3289 4.70786
157 136.924 0.02125 12.7041 4.72737
158 138.119 0.016875 14.0643 4.72727
159 137.384 0.014375 13.3142 4.72983
160 137.997 0.016875 13.0107 4.72416
161 138.722 0.02 13.491 4.72222
162 138.835 0.0175 15.5937 4.74264
163 138.127 0.0175 13.6063 4.74363
164 137.615 0.019375 15.7879 4.72882
165 137.382 0.020625 13.4443 4.74582
166 137.289 0.018125 14.5567 4.72465
167 137.307 0.015625 13.5988 4.71675
168 136.648 0.01625 12.966 4.72446
