0 122.607 0.015625 5.85916 4.63548
1 122.556 0.019375 6.87009 4.6528
2 124.437 0.02625 6.71774 4.65022
3 124.153 0.021875 7.33946 4.65076
4 124.172 0.025 6.88768 4.65349
5 123.267 0.02125 7.19187 4.66422
6 124.173 0.016875 7.13559 4.64676
7 124.056 0.019375 6.66086 4.65576
8 123.864 0.01875 6.98141 4.64459
9 123.903 0.018125 7.15184 4.65561
10 124.433 0.01625 6.49942 4.65714
11 124.094 0.02 6.39286 4.65615
12 123.621 0.024375 6.43271 4.64467
13 123.659 0.016875 6.29674 4.65681
14 123.506 0.019375 6.6978 4.64409
15 124.028 0.018125 6.53876 4.66055
16 123.574 0.01875 6.5789 4.6497
17 124.087 0.024375 6.4646 4.64751
18 123.996 0.02 6.48522 4.65352
19 122.781 0.016875 6.01729 4.65302
20 122.949 0.01875 6.33071 4.64371
21 123.494 0.01875 6.39494 4.64554
22 123.514 0.02 6.35067 4.64475
23 123.892 0.02 6.44971 4.65143
24 123.175 0.023125 6.6987 4.64804
25 123.844 0.019375 6.71964 4.65078
26 124.356 0.018125 6.86959 4.65599
27 124.451 0.0225 6.75674 4.65316
28 124.57 0.02125 6.54149 4.6566
29 123.565 0.02125 6.69192 4.65367
30 123.734 0.02 6.7 4.65981
31 124.033 0.016875 6.60619 4.65268
32 123.836 0.02 6.65642 4.65896
33 123.55 0.01875 6.46705 4.64815
34 122.694 0.015 6.57289 4.65068
35 123.094 0.0225 6.21047 4.64316
36 123.755 0.021875 7.09927 4.64457
37 124.774 0.01875 6.57583 4.65631
38 123.426 0.019375 7.43158 4.6556
39 125.263 0.021875 7.73475 4.65197
40 124.605 0.02125 7.61644 4.66587
41 124.002 0.019375 6.40192 4.6481
42 123.472 0.02 6.54839 4.64733
43 123.046 0.02 7.71413 4.64576
44 123.133 0.016875 6.76327 4.65086
45 123.206 0.01875 6.78372 4.64781
46 124.703 0.021875 7.60832 4.65642
47 124.706 0.021875 7.57392 4.65567
48 124.552 0.02 6.65596 4.66417
49 123.909 0.02 6.6287 4.65557
50 123.273 0.019375 6.35607 4.65608
51 122.912 0.0225 7.28914 4.64422
52 123.399 0.0175 6.59996 4.65318
53 124.826 0.020625 8.50118 4.64808
