0  0.00549521  3.26469e-05  0.0378699  0.000249988 0.145973  0.000223225  0.258047  0.000422504  0.851529  8.63007e-05 0.000539114  6.35999e-07 2.65723  0.0076133 0.763831  0.00122012  0.809836  0.00254402
0.01  0.00571539  2.93166e-05  0.0396029  0.00022518 0.144926  0.000191706  0.256115  0.000377835  0.845075  7.53778e-05 0.000534025  4.92773e-07 2.59399  0.00688133 0.748354  0.00111867  0.787374  0.00233391
0.02  0.00559681  3.02072e-05  0.039533  0.000239975 0.142399  0.000222769  0.254671  0.000436313  0.838314  9.31684e-05 0.000532573  5.13086e-07 2.57759  0.00722242 0.743907  0.00120803  0.778234  0.00261514
0.03  0.0056384  3.21429e-05  0.0403224  0.000258721 0.140694  0.000216708  0.252953  0.000429676  0.831555  9.83243e-05 0.000530662  5.69617e-07 2.53084  0.00745694 0.735901  0.00116673  0.76672  0.00257576
0.04  0.00560602  3.07694e-05  0.0404693  0.000247733 0.139247  0.000203143  0.250297  0.000399472  0.824934  9.44729e-05 0.000529656  5.5151e-07 2.49735  0.00737498 0.724222  0.00118404  0.750206  0.00237456
0.05  0.00558169  2.89743e-05  0.0410316  0.000238518 0.136712  0.000194688  0.249312  0.000373604  0.817962  9.14071e-05 0.00052919  4.81795e-07 2.45835  0.00694181 0.71785  0.00102571  0.746205  0.00229516
0.06  0.00554491  2.91783e-05  0.0410938  0.000247771 0.135769  0.00020068  0.246313  0.000411167  0.811548  9.34704e-05 0.000530236  4.92655e-07 2.43398  0.00675055 0.706616  0.00110149  0.730242  0.00244184
0.07  0.00550794  2.75382e-05  0.0413024  0.000239303 0.13416  0.000214028  0.244148  0.000417683  0.804948  0.000101799 0.000530201  4.8021e-07 2.4022  0.00641408 0.699107  0.00113015  0.719065  0.00247014
0.08  0.00537563  3.16644e-05  0.0409212  0.000269908 0.132154  0.000191219  0.242043  0.000392359  0.797892  9.59167e-05 0.000532803  5.6456e-07 2.39675  0.0080557 0.692862  0.0011428  0.711855  0.00228662
0.09  0.00541868  3.1121e-05  0.0418961  0.000267121 0.130068  0.000179796  0.241107  0.000388042  0.79111  9.35617e-05 0.000532635  5.01282e-07 2.36605  0.00735911 0.685591  0.0010864  0.710109  0.00227125
0.1  0.00540383  2.79999e-05  0.0424102  0.000247747 0.128124  0.000195717  0.239869  0.000399487  0.784141  9.7819e-05 0.00053389  4.98964e-07 2.32894  0.00666175 0.678266  0.00104992  0.706028  0.00233415
0.11  0.00538512  3.80139e-05  0.0428618  0.000346755 0.126348  0.000261838  0.237793  0.000551278  0.777248  0.00013489 0.000537377  6.94737e-07 2.29788  0.00968491 0.668124  0.0015091  0.69968  0.00339484
0.12  0.00527501  3.98244e-05  0.0425722  0.000362592 0.124628  0.000255409  0.235534  0.00054507  0.770692  0.00014289 0.000540568  6.92911e-07 2.2929  0.0104661 0.660946  0.0014788  0.691917  0.00330875
0.13  0.00524416  3.82894e-05  0.042885  0.00036205 0.123078  0.000286186  0.233535  0.000592268  0.763762  0.000155912 0.000543989  6.88341e-07 2.25021  0.00958338 0.654069  0.00179401  0.687256  0.00362365
0.14  0.00519007  3.57033e-05  0.0432774  0.000330295 0.120413  0.000237224  0.232949  0.000481987  0.756608  0.00013667 0.000547678  6.21167e-07 2.23286  0.00964023 0.647539  0.0014642  0.689083  0.00307847
0.15  0.00517167  3.40305e-05  0.0436809  0.000323949 0.118891  0.000224034  0.230682  0.000480964  0.749744  0.000137079 0.000551975  6.32845e-07 2.19886  0.00947388 0.637085  0.00147977  0.68235  0.00309054
0.16  0.00502866  3.69532e-05  0.043028  0.000358613 0.117522  0.000245934  0.227689  0.000540449  0.743115  0.000155704 0.000556444  6.36695e-07 2.19009  0.0100773 0.630881  0.00157121  0.672139  0.00342558
0.17  0.00502718  3.26593e-05  0.043799  0.000329296 0.115377  0.000242296  0.22698  0.00053221  0.73605  0.000141162 0.000559839  6.70552e-07 2.16273  0.00897594 0.624463  0.00140118  0.674757  0.00336577
0.18  0.00493455  3.30575e-05  0.043878  0.000341433 0.113092  0.00023437  0.225361  0.000547334  0.729289  0.000153829 0.000564489  6.63559e-07 2.14158  0.00937429 0.618883  0.00142077  0.673153  0.00358753
0.19  0.00479951  3.14746e-05  0.043116  0.000329871 0.111924  0.000234553  0.222271  0.000520554  0.722331  0.000155408 0.000572318  6.3147e-07 2.13891  0.0086695 0.60985  0.00142554  0.662829  0.00343663
0.2  0.00466027  3.34891e-05  0.0426541  0.000349802 0.109886  0.00023926  0.220258  0.000532982  0.715096  0.000154313 0.000578863  6.37285e-07 2.15006  0.0100612 0.603603  0.00151733  0.659098  0.00348898
